"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Foot: Wow @BelRedDevils nailing @Brazil on the break for a 2-0 HT lead albeit one an own goal from a set piece! Bra… https://t.co/dfxkQX3Yof",FALSE,0,NA,2018-07-06 18:58:35,TRUE,NA,"1015309050135736320",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","NeilEvansmail",0,FALSE,FALSE,NA,NA
"RT @chrstvphr: #BRABEL RT @Belgium: ""Still dragging her so don't pick up the bitch @Brazil""",FALSE,0,NA,2018-07-06 18:58:26,FALSE,NA,"1015309012584353793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dre_kxng",2,TRUE,FALSE,NA,NA
"@mcbenedict7 @Brazil Bro I told u  Brazil <f0><U+009F><U+0087><U+00A7><f0><U+009F><U+0087><U+00B7> is heading home am sooo elated",FALSE,0,"mcbenedict7",2018-07-06 18:58:22,FALSE,"1015201789744992256","1015308992636243968","1536170995","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kafuihattoh",0,FALSE,FALSE,NA,NA
"What is happening??? Belgium vs Brazil. 2-0. Brazilians need to play like they playing in the club....... play like… https://t.co/SutdgXwspK",FALSE,0,NA,2018-07-06 18:58:11,TRUE,NA,"1015308948931350529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FariaAmber1",0,FALSE,FALSE,NA,NA
"@brazil pls get it together thank u",FALSE,0,"Brazil",2018-07-06 18:57:57,FALSE,NA,"1015308890270035970","1176695388","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","diorIoving",0,FALSE,FALSE,NA,NA
"Wow bring back my money @Brazil <f0><U+009F><U+0098><U+0092>",FALSE,0,NA,2018-07-06 18:57:47,FALSE,NA,"1015308849685893121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bae_yanda1025",0,FALSE,FALSE,NA,NA
"@Brazil can still come back.",FALSE,0,"Brazil",2018-07-06 18:57:42,FALSE,NA,"1015308827724533760","1176695388","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MichaelSerwadda",0,FALSE,FALSE,NA,NA
"@Vayan_ @Brazil i’m gonna lose my mind <f0><U+009F><U+00A4><U+00AF>",FALSE,0,"Vayan_",2018-07-06 18:57:40,FALSE,"1015305865027612672","1015308818786537473","183957775","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","moe_alhag",0,FALSE,FALSE,NA,NA
"@stilesoobrien @Brazil Twice including this one.",FALSE,0,"stilesoobrien",2018-07-06 18:57:37,FALSE,"1015308642839560192","1015308807537348608","959936787857723392","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","B_79_73",0,FALSE,FALSE,NA,NA
"RT @Vayan_: @Brazil y’all need to get yo shit together <f0><U+009F><U+0098><U+0094>",FALSE,0,NA,2018-07-06 18:57:21,FALSE,NA,"1015308738146832389",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","moe_alhag",1,TRUE,FALSE,NA,NA
"@Brazil are not a bit likely, the enthusiasm isn't  there I would be amazed if @Brazil win https://t.co/saUB2qwEN0",FALSE,0,"Brazil",2018-07-06 18:57:13,FALSE,NA,"1015308706022592513","1176695388","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lilydog12",0,FALSE,FALSE,NA,NA
"@stilesoobrien @Brazil Well no, like yourself I'm not a professional footballer.",FALSE,0,"stilesoobrien",2018-07-06 18:57:10,FALSE,"1015308523054432256","1015308691912962051","959936787857723392","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","B_79_73",0,FALSE,FALSE,NA,NA
"@Brazil and @neymarjr and
soccer team NEED A KICK IN THEIR ASS @WhatTheFFacts @thegooglefact @Brandwatch… https://t.co/nQfQZTgQ4W",FALSE,1,"Brazil",2018-07-06 18:57:02,TRUE,NA,"1015308660526833665","1176695388","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","i1n1",0,FALSE,FALSE,NA,NA
"@B_79_73 @Brazil let me change so than you can understand, HOW MANY TIMES HAVE YOUR COUNTRY WON?",FALSE,0,"B_79_73",2018-07-06 18:56:58,FALSE,"1015308383715516418","1015308642839560192","4328048897","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stilesoobrien",0,FALSE,FALSE,NA,NA
"@brazil Win or lose , Thank you for a awesome run. 2 Goals in the 2nd half and a wild extra time. This is Brazil .… https://t.co/bCzxl663lv",FALSE,0,"Brazil",2018-07-06 18:56:52,TRUE,NA,"1015308617824784384","1176695388","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aj_jabakhanji",0,FALSE,FALSE,NA,NA
"WAKE UP @brazil",FALSE,0,NA,2018-07-06 18:56:47,FALSE,NA,"1015308594131165184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CKM11",0,FALSE,FALSE,NA,NA
"@KirkCousins8 @Brazil Must be the Maize n Blue that’s getting your attention. Hard to blame you, great looking jerseys! <U+303D><U+FE0F><U+303D><U+FE0F>",FALSE,0,"KirkCousins8",2018-07-06 18:56:34,FALSE,"1015303078566944769","1015308543312973830","370458410","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoeHav3",0,FALSE,FALSE,NA,NA
"@Brazil I’m ready I got us!",FALSE,0,"Brazil",2018-07-06 18:56:29,FALSE,NA,"1015308521083043840","1176695388","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rubencjr3",0,FALSE,FALSE,NA,NA
"Can you see @Brazil coming back from 2-0 down <f0><U+009F><U+0098><U+00AD>The @Belgianfootball team have a good tactical manager #Martinez and… https://t.co/FDOJHNg5al",FALSE,0,NA,2018-07-06 18:55:57,TRUE,NA,"1015308386957778944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kashtheflash",0,FALSE,FALSE,NA,NA
"@stilesoobrien @Brazil I've never played in a world cup.",FALSE,0,"stilesoobrien",2018-07-06 18:55:56,FALSE,"1015308288089640962","1015308383715516418","959936787857723392","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","B_79_73",0,FALSE,FALSE,NA,NA
"Seems like #Barcelona players had tough time in @FIFAWorldCup so far. #brazilvsbelgium #NYMAR. Waiting for some mag… https://t.co/m8LSHwqGOA",FALSE,0,NA,2018-07-06 18:55:34,TRUE,NA,"1015308288584400901",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","beingvishwasjog",0,FALSE,FALSE,NA,NA
"@B_79_73 @Brazil HOW MANY times have you won?",FALSE,0,"B_79_73",2018-07-06 18:55:34,FALSE,"1015308077992734721","1015308288089640962","4328048897","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stilesoobrien",0,FALSE,FALSE,NA,NA
"@stilesoobrien @Brazil Are ya winning it this time? No ya not cos its fucking coming home",FALSE,0,"stilesoobrien",2018-07-06 18:55:19,FALSE,"1015307824937754624","1015308228438188032","959936787857723392","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","B_79_73",0,FALSE,FALSE,NA,NA
"An extremely solid first half from a top Ref in Milorad Mazic in the @Brazil <f0><U+009F><U+0087><U+00A7><f0><U+009F><U+0087><U+00B7> Vs @Belgianfootball ! Can see why h… https://t.co/csLHRVnYXT",FALSE,1,NA,2018-07-06 18:54:59,TRUE,NA,"1015308143843213312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LondonFARefs",1,FALSE,FALSE,NA,NA
"Well @Brazil is down 2-0 at the half to @BelRedDevils. If you're a Brazil supporter, please don't riot like ya did… https://t.co/WHpTZvXuWU",FALSE,0,NA,2018-07-06 18:54:53,TRUE,NA,"1015308118568382466",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RikkakuSaiKrowe",0,FALSE,FALSE,NA,NA
"@stilesoobrien @Brazil Clearly not fella, if they were they wouldn't be losing 2 0 to Belgium would they.",FALSE,0,"stilesoobrien",2018-07-06 18:54:43,FALSE,"1015307442194919424","1015308077992734721","959936787857723392","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","B_79_73",0,FALSE,FALSE,NA,NA
"RT @KirkCousins8: To me, the Brazil jerseys have always looked the best. 
@Brazil #WorldCup2018 https://t.co/XgqdNZqmi7",FALSE,0,NA,2018-07-06 18:54:35,FALSE,NA,"1015308040889757696",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","foureyeza",10,TRUE,FALSE,NA,NA
"Can I see a comeback @Brazil ? penalty shootout and eliminate Belgium?",FALSE,0,NA,2018-07-06 18:54:30,FALSE,NA,"1015308020027277312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KeahMan",0,FALSE,FALSE,NA,NA
"@Brazil why is Jesus starting over Firmino?!?!?!? 

Signed, 
Every @LFC fan",FALSE,0,"Brazil",2018-07-06 18:53:56,FALSE,NA,"1015307880449183744","1176695388","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tylerclark319",0,FALSE,FALSE,NA,NA
"@BBCSport How long b4 we see the @Brazil tears...",FALSE,0,"BBCSport",2018-07-06 18:53:48,FALSE,"1015306367903633408","1015307845355692037","265902729","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gonecrazy1",0,FALSE,FALSE,NA,NA
"@B_79_73 @Brazil how many times have we won? OHHHHHHH 5 TIMESSS",FALSE,0,"B_79_73",2018-07-06 18:53:43,FALSE,"1015303178986901505","1015307824937754624","4328048897","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stilesoobrien",0,FALSE,FALSE,NA,NA
"Change the game 2 - 5 ...i wish some miracle <f0><U+009F><U+0098><U+00A5> @neymarjr @Brazil",FALSE,0,NA,2018-07-06 18:53:27,FALSE,NA,"1015307755807129601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anamika44540568",0,FALSE,FALSE,NA,NA
"#BRABEL RT @Belgium: ""Still dragging her so don't pick up the bitch @Brazil""",FALSE,4,NA,2018-07-06 18:53:06,FALSE,NA,"1015307667160563712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrstvphr",2,FALSE,FALSE,NA,NA
"RT @mywordcanvas: From #Pele to @Ronaldo to @neymarjr ...only the gods keep changing not the faith. @Brazil sending love from #India and th…",FALSE,0,NA,2018-07-06 18:52:47,FALSE,NA,"1015307588240437248",NA,"<a href=""https://play.google.com/store/apps/details?id=de.mobileways.gravityforever"" rel=""nofollow"">Gravity Forever</a>","TweetKolkata",1,TRUE,FALSE,NA,NA
"@KirkCousins8 @Brazil Learn to hate those garbage colors, Kirk...",FALSE,0,"KirkCousins8",2018-07-06 18:52:20,FALSE,"1015303078566944769","1015307477594853377","370458410","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ajschn",0,FALSE,FALSE,NA,NA
"@B_79_73 @Brazil i'm not afraid of losing, we all know brasil is the best <f0><U+009F><U+00A4><U+00B7><f0><U+009F><U+008F><U+00BB><U+200D><U+2640><U+FE0F><f0><U+009F><U+00A4><U+00B7><f0><U+009F><U+008F><U+00BB><U+200D><U+2640><U+FE0F>",FALSE,0,"B_79_73",2018-07-06 18:52:12,FALSE,"1015303178986901505","1015307442194919424","4328048897","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stilesoobrien",0,FALSE,FALSE,NA,NA
"RT @_ItsSimran: @Brazil you wouldn't be losing if he was playing js <f0><U+009F><U+00A4><U+00B7>",FALSE,0,NA,2018-07-06 18:52:08,FALSE,NA,"1015307427825283072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joeman3264",1,TRUE,FALSE,NA,NA
"@_ItsSimran @Brazil That's not their account.",FALSE,0,"_ItsSimran",2018-07-06 18:52:03,FALSE,"1015306458622316544","1015307406690082816","177674550","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pascalsymphony",0,FALSE,FALSE,NA,NA
"Never Give up...Keep goaling <U+26BD>@Neymar @Brazil",FALSE,0,NA,2018-07-06 18:52:02,FALSE,NA,"1015307402265034752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anamika44540568",0,FALSE,FALSE,NA,NA
"RT @blfgolfday: Thank you @ManCity for the amazing @ChampionsLeague programme signed by @gabrieljesus33 @Brazil which will be placed into t…",FALSE,0,NA,2018-07-06 18:52:02,FALSE,NA,"1015307401522831361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","goddardemma91",1,TRUE,FALSE,NA,NA
"@Brazil where was this energy when you played #Mexico",FALSE,0,"Brazil",2018-07-06 18:52:00,FALSE,NA,"1015307392488263680","1176695388","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","isrealm",0,FALSE,FALSE,NA,NA
"@Brazil @FIFAWorldCup Tougher by the dozen<f0><U+009F><U+0098><U+00B3>",FALSE,0,"MondliMvambi",2018-07-06 18:51:39,FALSE,"1015301998978232320","1015307303577358338","1075635308","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MondliMvambi",0,FALSE,FALSE,NA,NA
"@Brazil I’m upset !!!!",FALSE,0,"Brazil",2018-07-06 18:51:34,FALSE,NA,"1015307282136162308","1176695388","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LORDTODO",0,FALSE,FALSE,NA,NA
"RT @MalachiS15: If @Brazil comes back and wins this game I’ll give someone who retweets this 50$<f0><U+009F><U+0098><U+00A6> https://t.co/pv0x8gE8ar",FALSE,0,NA,2018-07-06 18:51:34,FALSE,NA,"1015307281796419584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ERandle11",1,TRUE,FALSE,NA,NA
"RT @Parkour_Lewis: Belgium serving up more than waffles I see....yikes @Brazil",FALSE,0,NA,2018-07-06 18:51:26,FALSE,NA,"1015307248124428290",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","B_La_Butt",2,TRUE,FALSE,NA,NA
"@stanleykwenda @Brazil @Casemiro I agree his replacement started the game with own goal <f0><U+009F><U+0098><U+00A3><f0><U+009F><U+0098><U+00A3><f0><U+009F><U+0098><U+00A3><f0><U+009F><U+0098><U+00A3>",FALSE,0,"stanleykwenda",2018-07-06 18:51:09,FALSE,"1015305722245079041","1015307177945378816","80686351","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","koenaswift13",0,FALSE,FALSE,NA,NA
"@KirkCousins8 @Brazil They call it a Kit, Kirk.",FALSE,1,"KirkCousins8",2018-07-06 18:50:53,FALSE,"1015303078566944769","1015307112547618816","370458410","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IamKeithBlack",0,FALSE,FALSE,NA,NA
"RT @babusasach: Change #Strategy in the second half. They have judged you. #Bra 
@Brazil",FALSE,0,NA,2018-07-06 18:50:45,FALSE,NA,"1015307079622352897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","azaxray",1,TRUE,FALSE,NA,NA
"Hey uhh @Brazil I'm gonna be needing you guys to pick your game up here anyyyy minute now. Got some bread on the li… https://t.co/z8DQS60tYC",FALSE,1,NA,2018-07-06 18:50:32,TRUE,NA,"1015307025268592645",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KevinAdams26",0,FALSE,FALSE,NA,NA
"So my qn, is @Brazil still the favorites to win this @FIFAWorldCup?? 
@DhakabaKigongo 
@DavidLumansi",FALSE,0,NA,2018-07-06 18:50:28,FALSE,NA,"1015307004640944134",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","douglas_oshabe",0,FALSE,FALSE,NA,NA
"Thank you @ManCity for the amazing @ChampionsLeague programme signed by @gabrieljesus33 @Brazil which will be place… https://t.co/F3oUuPgsD8",FALSE,5,NA,2018-07-06 18:50:24,TRUE,NA,"1015306988732010496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blfgolfday",1,FALSE,FALSE,NA,NA
"Please just pass through @brazil <f0><U+009F><U+0098><U+0094>",FALSE,0,NA,2018-07-06 18:50:22,FALSE,NA,"1015306982692151302",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GhadeerElSaghir",0,FALSE,FALSE,NA,NA
"I am asking myself what is going on here...<f0><U+009F><U+00A4><U+0094><f0><U+009F><U+00A4><U+0094> @Brazil https://t.co/vRjvL5unqv",FALSE,0,NA,2018-07-06 18:50:09,FALSE,NA,"1015306928208138240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LaurentBKao",0,FALSE,FALSE,NA,NA
"@Cort_Alexandria @Brazil I HATE THEM LOL",FALSE,1,"Cort_Alexandria",2018-07-06 18:50:06,FALSE,"1015302826539569152","1015306912215248897","23530126","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nourchatila",0,FALSE,FALSE,NA,NA
"HT @BelRedDevils  lead for 2-Nil against @Brazil . What a game<f0><U+009F><U+0091><U+008D><f0><U+009F><U+008F><U+00BB>  #BELBRA #Belgian #RedDevils #SAMBA #BrazilBelgium https://t.co/1xLNK0mrqZ",FALSE,0,NA,2018-07-06 18:50:02,FALSE,NA,"1015306898428424193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MsNemanja",0,FALSE,FALSE,NA,NA
"#BRABEL : @Brazil must close down the @BelRedDevils and respectful of the swift counterattack",FALSE,0,NA,2018-07-06 18:49:25,FALSE,NA,"1015306741817339904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gkzwong",0,FALSE,FALSE,NA,NA
"It's time to go home @Brazil
#Fifa2K18
#VoreDilo",FALSE,0,NA,2018-07-06 18:49:18,FALSE,NA,"1015306712423645184",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Nirob21",0,FALSE,FALSE,NA,NA
"Change #Strategy in the second half. They have judged you. #Bra 
@Brazil",FALSE,3,NA,2018-07-06 18:49:17,FALSE,NA,"1015306710070759426",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","babusasach",1,FALSE,FALSE,NA,NA
"RT @Parkour_Lewis: Belgium serving up more than waffles I see....yikes @Brazil",FALSE,0,NA,2018-07-06 18:49:10,FALSE,NA,"1015306680836526081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GoodOlUncleOtis",2,TRUE,FALSE,NA,NA
"What the entire fuck y’all doing @Brazil",FALSE,0,NA,2018-07-06 18:48:56,FALSE,NA,"1015306618739875843",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JOEsoDope",0,FALSE,FALSE,NA,NA
"@Belgium will kill this @Brazil on the counter ooo. #BRABEL #WorldCup2018",FALSE,0,"Belgium",2018-07-06 18:48:53,FALSE,NA,"1015306607763304448","3249571","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","osahon_uwagboe",0,FALSE,FALSE,NA,NA
"@Brazil please put firmino tite!! Take out the jesus!",FALSE,0,"Brazil",2018-07-06 18:48:49,FALSE,NA,"1015306589887070208","1176695388","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Irfanashraf_",0,FALSE,FALSE,NA,NA
"@WinnieNwagi are you around
As Brazil is loosing to Belgium
We can't wait for @Irenentale to sing out her voice to… https://t.co/7pmaUDJExs",FALSE,0,"WinnieNwagi",2018-07-06 18:48:42,TRUE,NA,"1015306560044662789","3055686023","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","asinei_g",0,FALSE,FALSE,NA,NA
"Is this bye bye @Brazil?",FALSE,0,NA,2018-07-06 18:48:37,FALSE,NA,"1015306542189547523",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andym1210",0,FALSE,FALSE,NA,NA
